Ubigeo,Departamento,Provincia,Distrito,Prov + Distrito,Pob. Rural ('000s),Pob. Urbana  ('000s),Education Centres Rural - 2019,Education Centres  Urban - 2019,Non-reading population 2017,Teachers - Elementary,Teachers - Secondary,Average Years of Study,Budget 2022 (S/ Mn),Expenses 2022 (S/ Mn),Income 2022 (S/ Mn),Distritos's suspicious money laundry operations 2022,People with cellphone 2022,People with internet 2022,Poverty (%),Men Illiteracy (#),Women Illiteracy (#),Agricultural Tipology 2,Area KM2,Discrimination %,*EC_Rural,*EC_Urban,*EC_SQKM,*Pop_Density,*Teachers_Pop,*Teachers_EC,*D_Month-Income_PerCapita - Pounds,*Pop_Total,*Illiteracy_Total,*Illiteracy_Pop,*Cel_Pop,*Int_Pop,Income_Zscore,_classPoverty (%),_class*D_Month-Income_PerCapita - Pounds,_class*EC_SQKM,_class*Illiteracy_Pop,_class*Teachers_EC,_classDiscrimination %,_classDistritos's suspicious money laundry operations 2022,_class*Cel_Pop,_class*Int_Pop,Vulnerability_Score,EC_SQKM_Category,Teachers_EC_SCategory,Total Education Centres - 2019,Poverty (%) Normalized
40114,AREQUIPA,AREQUIPA,POLOBAYA,AREQUIPAPOLOBAYA,536,395,8,3,70,7,10,8.6,12.29423,4.5537,4.8921,,941.66,27.58,17.7,15,55,0.0,337.03594080000005,16.0,67.0,131.66666666666666,32.637468793061124,2.762316676939992,1.8259935553168638,1.5454545454545454,91.95676691729324,931,70,0.07518796992481203,100.0,2.962406015037594,0.25422652876935503,0,0,1,1,1,1,0,0,1,5,Below Mean,Below Mean,11,22.674876847290637
40115,AREQUIPA,AREQUIPA,QUEQUEÑA,AREQUIPAQUEQUEÑA,111,4932,9,3,142,3,0,10.3,29.0065,18.126099999999997,22.051,,8400.08,854.98,11.5,30,113,0.0,29.9323305,16.0,12.333333333333334,1644.0,400.90429978380735,168.48003198414503,0.0594883997620464,0.25,76.52042435058496,5043,143,0.028356137219908786,100.0,16.95379734285148,0.1399385241317013,0,0,0,1,1,1,0,0,0,3,Below Mean,Below Mean,12,15.039408866995073
40116,AREQUIPA,AREQUIPA,SABANDIA,AREQUIPASABANDIA,13,4498,2,12,129,18,17,11.1,37.82013,9.301200000000001,13.350700000000002,,4464.0199999999995,1839.98,11.5,35,94,1.0,30.4201655,16.0,6.5,374.8333333333333,460.22103331423364,148.2897915200363,0.7758811793393926,2.5,51.79278430503215,4511,129,0.02859676346708047,98.95854577698957,40.788738638882734,-0.04314063649144999,0,0,0,1,1,1,0,0,0,3,Below Mean,Below Mean,14,15.039408866995073
40117,AREQUIPA,AREQUIPA,SACHACA,AREQUIPASACHACA,0,25612,0,84,614,214,190,11.8,128.72289,23.1542,47.413199999999996,,25476.04,11957.9,6.6,99,515,0.0,10.963418299999999,16.0,,304.9047619047619,7661.843934204354,2336.132700510023,1.5773856004997657,4.809523809523809,32.39618147743245,25612,614,0.023973137591753867,99.46915508355458,46.688661564891454,-0.18674972163163314,0,1,0,1,0,1,0,0,0,3,Above Mean,Above Mean,84,9.004926108374384
40118,AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,AREQUIPASAN JUAN DE SIGUAS,190,501,4,3,37,7,8,9.3,8.58681,5.3361,5.9096,,689.5,66.98,14.4,10,27,0.0,31.2368439,16.0,47.5,167.0,224.09434264259968,22.121312966576625,2.170767004341534,2.142857142857143,149.6642547033285,691,37,0.053545586107091175,99.78292329956585,9.693198263386398,0.6814827653562421,0,0,1,1,1,1,0,0,0,4,Below Mean,Below Mean,7,18.610837438423648
40119,AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,AREQUIPASAN JUAN DE TARUCANI,869,621,8,3,125,9,27,6.6,26.03011,12.4891,14.6236,,1386.8799999999999,126.08,27.3,23,102,0.0,2013.7659724,16.0,108.625,207.0,5.462402359937701,0.7399072287551978,2.4161073825503356,3.272727272727273,171.75369127516777,1490,125,0.08389261744966443,93.07919463087248,8.461744966442952,0.8450291247646076,1,0,1,1,0,1,0,0,0,4,Below Mean,Above Mean,11,34.497536945812804
40120,AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,AREQUIPASANTA ISABEL DE SIGUAS,669,102,6,3,53,6,9,8.5,9.69326,2.7011999999999996,7.8101,,728.9,11.82,23.0,21,32,1.0,157.30963139999997,16.0,111.5,34.0,57.21200869840701,4.901162078496868,1.9455252918287937,1.6666666666666667,177.27204928664074,771,53,0.06874189364461739,94.53955901426718,1.5330739299610894,0.8858860909327241,0,0,1,1,1,1,0,0,1,5,Below Mean,Below Mean,9,29.20197044334975
40121,AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,AREQUIPASANTA RITA DE SIGUAS,220,6742,0,12,258,38,38,9.2,45.35724,16.341,31.2927,,6367.04,1170.18,17.0,38,219,0.0,359.9065952,16.0,,561.8333333333334,33.3419841704529,19.343907816224423,1.0916403332375753,6.333333333333333,78.6587546681988,6962,257,0.03691467968974432,91.4541798333812,16.80810112036771,0.15577035114643434,0,0,1,1,0,1,0,0,0,3,Below Mean,Above Mean,12,21.812807881773395
40122,AREQUIPA,AREQUIPA,SOCABAYA,AREQUIPASOCABAYA,499,78263,0,205,1358,440,410,11.8,313.8706,54.334900000000005,118.4219,,76684.22,31342.7,4.7,276,1082,0.0,21.1927895,16.0,,381.77073170731705,9673.101315898031,3716.4527114281013,1.0792006297453087,4.146341463414634,26.311968334983874,78762,1358,0.017241817119930933,97.36195119473858,39.794190091668575,-0.23179618110450798,0,1,0,1,0,1,0,0,0,3,Above Mean,Above Mean,205,6.665024630541873
40123,AREQUIPA,AREQUIPA,TIABAYA,AREQUIPATIABAYA,491,16611,8,49,708,130,120,10.6,158.50725,59.259,117.11789999999999,,15334.48,4775.28,7.4,148,560,0.0,32.6759688,16.0,61.375,339.0,1744.4012249148677,523.3815745349837,1.4618173313062799,4.385964912280702,119.84348321833701,17102,708,0.04139866682259385,89.66483452227808,27.92234826336101,0.46069494239580017,0,0,0,1,0,1,0,1,0,3,Above Mean,Above Mean,57,9.990147783251231
40124,AREQUIPA,AREQUIPA,UCHUMAYO,AREQUIPAUCHUMAYO,852,14539,6,35,329,69,56,11.2,145.52403,58.6768,124.9457,,15243.86,5137.76,6.3,58,271,1.0,230.29959459999998,16.0,142.0,415.4,178.0289716584677,66.8303390925726,0.8121629523747644,3.048780487804878,142.06677603794427,15391,329,0.0213761289065038,99.04398674550062,33.38158664154376,0.6252323502600792,0,0,1,1,1,1,0,0,0,4,Below Mean,Above Mean,41,8.635467980295566
40125,AREQUIPA,AREQUIPA,VITOR,AREQUIPAVITOR,2155,2043,7,10,172,25,27,9.5,55.81917,19.9905,20.935299999999998,,5370.22,401.88,14.4,39,133,1.0,1296.3984897,16.0,307.85714285714283,204.3,13.113251932231096,3.238201859500361,1.2386850881372082,3.0588235294117645,87.27197474988088,4198,172,0.04097189137684612,100.0,9.573130061934254,0.21954113962086574,0,0,1,1,1,1,0,0,0,4,Below Mean,Above Mean,17,18.610837438423648
40126,AREQUIPA,AREQUIPA,YANAHUARA,AREQUIPAYANAHUARA,0,26512,1,75,69,159,158,14.1,135.92595,36.9198,34.9017,,30428.62,24534.38,0.3,28,41,0.0,3.9977276,16.0,0.0,353.49333333333334,19010.800035500168,6631.767507120795,1.1956849728424863,4.171052631578948,23.037860214242606,26512,69,0.0026025950512975258,100.0,92.54066083283043,-0.2560371100985613,0,1,0,1,0,1,0,0,0,3,Above Mean,Above Mean,76,1.2463054187192117
40127,AREQUIPA,AREQUIPA,YARABAMBA,AREQUIPAYARABAMBA,38,1420,3,4,33,11,9,11.0,449.66646,118.3232,397.64840000000004,,1946.36,232.46,12.7,9,24,1.0,407.0645037,16.0,12.666666666666666,355.0,17.19629183181958,3.581741927256135,1.3717421124828533,2.857142857142857,4772.871742112484,1458,33,0.02263374485596708,100.0,15.943758573388203,34.91090961815295,0,0,1,1,1,1,0,0,0,4,Below Mean,Below Mean,7,16.51724137931034
40128,AREQUIPA,AREQUIPA,YURA,AREQUIPAYURA,528,35927,22,88,1178,212,163,9.9,159.24912,56.7286,84.13969999999999,,46984.5,5933.64,14.1,199,979,1.0,1619.8191445999998,16.0,24.0,408.2613636363636,67.90881584941603,22.505598925367835,1.0286654779865587,3.409090909090909,40.39074886846796,36455,1178,0.032313811548484436,100.0,16.27661500480044,-0.127559330441867,0,1,1,1,0,1,0,0,0,4,Below Mean,Above Mean,110,18.241379310344826
40201,AREQUIPA,CAMANA,CAMANA,CAMANACAMANA,3,13566,48,26,259,143,170,11.2,524.73953,44.8525,43.1879,,14570.119999999999,5125.94,5.4,80,179,1.0,9.2066781,16.0,0.0625,521.7692307692307,8037.643892426303,1473.8214861666556,2.3067285724813913,4.22972972972973,55.69962782813766,13569,259,0.0190876262067949,100.0,37.776844277397004,-0.014215044256262584,0,0,0,1,0,1,0,0,0,2,Above Mean,Above Mean,74,7.527093596059114
40202,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,CAMANAJOSE MARIA QUIMPER,10,4680,12,0,156,15,9,10.0,19.33991,17.0568,17.3034,,5094.42,1150.48,18.3,52,103,1.0,13.3513673,16.0,0.8333333333333334,,898.7843514723769,351.2748840337873,0.511727078891258,2.0,64.56492537313433,4690,155,0.03304904051172708,100.0,24.530490405117273,0.051422082061595445,0,0,0,1,1,1,0,0,0,3,Below Mean,Below Mean,12,23.413793103448274
40203,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,CAMANAMARIANO NICOLAS VALCARCEL,6681,929,20,11,128,77,41,9.5,47.21047,25.2264,30.1702,,9069.88,248.22,8.1,34,95,1.0,470.0719631,16.0,334.05,84.45454545454545,65.94734941340303,16.189010614064422,1.5505913272010512,3.806451612903226,69.37956636005256,7610,129,0.01695137976346912,100.0,3.2617608409986856,0.08706884936179073,0,0,1,1,0,1,0,0,1,4,Below Mean,Above Mean,31,10.852216748768472
40204,AREQUIPA,CAMANA,MARISCAL CACERES,CAMANAMARISCAL CACERES,464,5987,18,0,270,27,18,9.2,31.63705,11.8841,11.9093,,6370.98,847.1,22.3,68,202,1.0,501.6630444,16.0,25.77777777777778,,35.88065774613395,12.859229062239452,0.6975662687955355,2.5,32.30704541931483,6451,270,0.04185397612773213,98.75957215935513,13.13129747325996,-0.18740966955514576,0,1,1,1,1,1,0,0,0,5,Below Mean,Below Mean,18,28.339901477832512
40205,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,CAMANANICOLAS DE PIEROLA,127,7476,22,7,250,45,22,10.1,57.28276,12.8175,12.4862,,8037.599999999999,1875.44,18.3,63,187,1.0,327.5863241,16.0,5.7727272727272725,1068.0,88.52628411663294,23.209149590991732,0.8812310929896094,2.310344827586207,28.739773773510453,7603,250,0.032881757201104825,100.0,24.667105090096015,-0.2138211304719788,0,1,1,1,1,1,0,0,0,5,Below Mean,Below Mean,29,23.413793103448274
40206,AREQUIPA,CAMANA,OCOÑA,CAMANAOCOÑA,676,3609,13,4,125,29,32,9.5,81.2238,14.5487,32.6508,,4259.14,480.68,13.7,40,85,1.0,1198.7920014000001,16.0,52.0,902.25,14.180942131868314,3.5744315902973955,1.4235705950991833,3.588235294117647,133.34632438739789,4285,125,0.029171528588098017,99.39649941656944,11.217736289381563,0.5606676378372316,0,0,1,1,0,1,0,0,0,3,Below Mean,Above Mean,17,17.748768472906402
40207,AREQUIPA,CAMANA,QUILCA,CAMANAQUILCA,865,179,4,0,28,4,8,9.3,8.79139,2.0343,2.5136,,1111.08,78.8,8.8,10,19,1.0,767.0059046,16.0,216.25,,5.215083711886199,1.361136848802298,1.1494252873563218,3.0,42.13409961685823,1044,29,0.027777777777777776,100.0,7.547892720306513,-0.11465186369214637,0,1,1,1,1,1,0,0,0,5,Below Mean,Above Mean,4,11.714285714285715
40208,AREQUIPA,CAMANA,SAMUEL PASTOR,CAMANASAMUEL PASTOR,447,15917,44,7,544,73,126,9.8,71.81391,28.6513,36.0612,,17966.4,3132.3,13.7,124,420,1.0,97.0323592,16.0,10.159090909090908,2273.8571428571427,525.5978564313831,168.6447710322187,1.2160840870202885,3.9019607843137254,38.564593009044245,16364,544,0.03324370569542899,100.0,19.141407968711807,-0.14107987188029156,0,1,0,1,0,1,0,0,0,3,Below Mean,Above Mean,51,17.748768472906402
40302,AREQUIPA,CARAVELI,ACARI,CARAVELIACARI,1493,3607,14,11,186,35,49,9.2,25.72338,7.2526,9.1517,,5244.14,405.82,11.2,52,134,1.0,649.167536,16.0,106.64285714285714,327.90909090909093,38.51085985297946,7.85621541000781,1.647058823529412,3.36,31.402892156862745,5100,186,0.036470588235294116,100.0,7.957254901960783,-0.19410386358496312,0,1,1,1,0,1,0,0,0,4,Below Mean,Above Mean,25,14.669950738916256
40303,AREQUIPA,CARAVELI,ATICO,CARAVELIATICO,740,5013,3,16,94,37,29,9.8,25.77323,8.7657,18.9114,,5622.38,961.36,11.9,22,72,1.0,2616.1323313000003,16.0,246.66666666666666,313.3125,7.262629559170112,2.1990477817845084,1.147227533460803,3.473684210526316,57.52642099774031,5753,94,0.01633930123413871,97.72953241786894,16.71058578133148,-0.0006897842837441369,0,0,1,1,0,1,0,0,0,3,Below Mean,Above Mean,19,15.5320197044335
40304,AREQUIPA,CARAVELI,ATIQUIPA,CARAVELIATIQUIPA,421,121,4,1,24,5,0,8.5,7.42143,1.8956,3.8287,,516.14,23.64,14.3,5,20,1.0,357.5164779,16.0,105.25,121.0,13.985369371977695,1.516014039922382,0.9225092250922509,1.0,123.62038745387454,542,25,0.046125461254612546,95.22878228782288,4.361623616236162,0.4886584866694315,0,0,1,1,1,1,0,0,1,5,Below Mean,Below Mean,5,18.48768472906404
40305,AREQUIPA,CARAVELI,BELLA UNION,CARAVELIBELLA UNION,315,3006,3,8,125,12,12,9.2,26.22412,8.7369,12.1791,,3447.5,803.76,11.9,38,87,1.0,1332.5611937,16.0,105.0,375.75,8.25478038232324,2.492193240881407,0.7226738934056007,2.1818181818181817,64.17773261065943,3321,125,0.037639265281541705,100.0,24.20234869015357,0.04855537396398983,0,0,1,1,1,1,0,0,0,4,Below Mean,Below Mean,11,15.5320197044335
40306,AREQUIPA,CARAVELI,CAHUACHO,CARAVELICAHUACHO,495,187,6,3,62,6,8,6.9,7.2137,3.0970999999999997,3.9165,,539.78,3.94,41.5,18,44,1.0,1167.3636075,16.0,82.5,62.333333333333336,7.70968012209512,0.5842224270298747,2.0527859237536656,1.5555555555555556,100.4967008797654,682,62,0.09090909090909091,79.1466275659824,0.5777126099706745,0.3174547195205276,1,0,1,1,1,1,0,1,1,7,Below Mean,Below Mean,9,51.98522167487685
40301,AREQUIPA,CARAVELI,CARAVELI,CARAVELICARAVELI,162,4127,1,9,126,23,31,9.9,113.788,12.6257,15.4703,,3999.1,567.36,11.9,44,82,1.0,637.3701126000001,16.0,162.0,458.55555555555554,15.68947116018254,6.729214180602292,1.2590347400326416,5.4,63.121998134763345,4289,126,0.029377477267428304,93.24084868267661,13.228258335276289,0.040738898904828666,0,0,1,1,0,1,0,0,0,3,Below Mean,Above Mean,10,15.5320197044335
40307,AREQUIPA,CARAVELI,CHALA,CARAVELICHALA,307,9078,1,21,167,66,65,10.0,40.15629,14.4541,26.3985,,9542.68,1489.32,11.9,38,129,1.0,287.5927167,16.0,307.0,432.2857142857143,76.49706937101999,32.632954365773756,1.395844432605221,5.954545454545454,49.224693660095895,9385,167,0.017794352690463505,100.0,15.869152903569525,-0.06215433447528385,0,1,1,1,0,1,0,0,0,4,Below Mean,Above Mean,22,15.5320197044335
40308,AREQUIPA,CARAVELI,CHAPARRA,CARAVELICHAPARRA,1283,2523,8,11,66,28,23,9.5,27.58944,8.4284,16.942400000000003,,3672.08,82.74,11.2,26,40,1.0,1266.4791778000001,16.0,160.375,229.36363636363637,15.002220591581208,3.0051816616609517,1.3399894902785077,2.6842105263157894,77.90120861797163,3806,66,0.017341040462427744,96.48134524435102,2.173935890698896,0.15016161150312513,0,0,1,1,1,1,0,0,1,5,Below Mean,Below Mean,19,14.669950738916256
40309,AREQUIPA,CARAVELI,HUANUHUANU,CARAVELIHUANUHUANU,3079,85,4,7,86,14,9,9.2,23.3604,11.3461,14.3913,,2958.94,126.08,14.3,22,64,1.0,592.6500733,16.0,769.75,12.142857142857142,18.560699636380185,5.338732149955173,0.7269279393173199,2.090909090909091,79.59789823008849,3164,86,0.02718078381795196,93.5189633375474,3.984829329962073,0.16272360728809046,0,0,1,1,1,1,0,0,1,5,Below Mean,Below Mean,11,18.48768472906404
40310,AREQUIPA,CARAVELI,JAQUI,CARAVELIJAQUI,137,1517,2,3,73,13,9,8.9,8.93124,3.0215,3.0276,,1836.04,157.6,14.3,21,52,1.0,355.5511492,16.0,68.5,505.6666666666667,14.06267427696448,4.65193265081985,1.3301088270858523,4.4,32.03325272067715,1654,73,0.044135429262394194,100.0,9.528415961305924,-0.1894367832367989,0,1,1,1,0,1,0,0,0,4,Below Mean,Above Mean,5,18.48768472906404
40311,AREQUIPA,CARAVELI,LOMAS,CARAVELILOMAS,78,1468,0,4,17,7,8,10.1,9.77728,6.2284,8.5559,,1654.8,382.18,14.3,6,10,,373.9228126,16.0,,367.0,10.697394930752614,4.134543140735886,0.9702457956015523,3.75,96.84880336351875,1546,16,0.01034928848641656,100.0,24.720569210866753,0.2904463186345795,0,0,1,1,0,1,0,0,0,3,Below Mean,Above Mean,4,18.48768472906404
40312,AREQUIPA,CARAVELI,QUICACHA,CARAVELIQUICACHA,988,981,13,3,126,15,10,8.0,15.41547,10.786200000000001,18.8294,,1879.3799999999999,7.88,16.9,31,95,1.0,873.5570727,16.0,76.0,327.0,18.315918329808742,2.2540026994620885,1.2696800406297613,1.5625,167.35119349923818,1969,126,0.06399187404773997,95.44845099035044,0.4002031488065007,0.8124337943579182,0,0,1,1,1,1,0,0,1,5,Below Mean,Below Mean,16,21.68965517241379
40313,AREQUIPA,CARAVELI,YAUCA,CARAVELIYAUCA,321,1711,0,4,77,13,15,9.2,11.37942,5.9634,17.0664,,2210.34,157.6,7.7,28,49,1.0,459.7395973,16.0,,427.75,8.700577508423375,4.4198933742790745,1.3779527559055118,7.0,146.97933070866142,2032,77,0.03789370078740158,100.0,7.755905511811023,0.6616040535028231,0,0,1,1,0,1,0,0,0,3,Below Mean,Above Mean,4,10.35960591133005
40402,AREQUIPA,CASTILLA,ANDAGUA,CASTILLAANDAGUA,283,819,6,3,76,12,7,7.6,8.88371,6.1006,8.9097,,870.74,0.0,41.0,17,59,0.0,398.1533012,16.0,47.166666666666664,273.0,22.604358604775523,2.7677781313847363,1.7241379310344827,2.111111111111111,141.48797640653356,1102,76,0.06896551724137931,79.01451905626135,0.0,0.6209470181178912,1,0,1,1,1,1,0,1,1,7,Below Mean,Below Mean,9,51.36945812807881
40401,AREQUIPA,CASTILLA,APLAO,CASTILLAAPLAO,1943,7307,20,37,375,97,103,9.8,845.37805,60.6712,23.8349,,9743.619999999999,1556.3,13.4,107,268,1.0,520.2682945,16.0,97.15,197.48648648648648,109.55885761745184,17.779288297568936,2.1621621621621623,3.508771929824561,45.09305405405405,9250,375,0.04054054054054054,100.0,16.824864864864864,-0.09274427794251527,0,1,1,1,0,1,0,0,0,4,Below Mean,Above Mean,57,17.379310344827587
40403,AREQUIPA,CASTILLA,AYO,CASTILLAAYO,51,210,0,2,17,2,0,7.9,4.92099,3.6361,4.6328000000000005,,319.14,11.82,19.3,2,15,1.0,239.4118048,16.0,,105.0,8.353806954802256,1.0901718076016944,0.7662835249042145,1.0,310.6283524904215,261,17,0.06513409961685823,100.0,4.528735632183908,1.8732330439528349,0,0,1,1,1,1,0,0,1,5,Below Mean,Below Mean,2,24.645320197044335
40404,AREQUIPA,CASTILLA,CHACHAS,CASTILLACHACHAS,1140,618,13,4,230,19,18,6.2,10.68769,6.183,8.826799999999999,,1461.74,7.88,38.7,60,170,1.0,1006.3706712999999,16.0,87.6923076923077,154.5,16.892384172960746,1.7468712574155878,2.1046643913538112,2.176470588235294,87.86632536973832,1758,230,0.13083048919226395,83.14789533560865,0.44823663253697377,0.2239416085859144,1,0,1,0,1,1,0,1,1,6,Below Mean,Below Mean,17,48.53694581280788
40405,AREQUIPA,CASTILLA,CHILCAYMARCA,CASTILLACHILCAYMARCA,366,659,3,4,73,14,10,8.1,13.24338,3.7620999999999998,8.9082,,969.24,23.64,39.3,7,67,0.0,153.30030979999998,16.0,122.0,164.75,45.662008179451185,6.6862226262767805,2.341463414634146,3.4285714285714284,152.09121951219512,1025,74,0.0721951219512195,94.56,2.306341463414634,0.6994515921124831,1,0,1,1,0,1,0,0,1,5,Below Mean,Above Mean,7,49.27586206896551
40406,AREQUIPA,CASTILLA,CHOCO,CASTILLACHOCO,458,309,8,4,152,6,8,5.1,8.66439,3.051,3.4661,,772.24,0.0,40.0,26,126,1.0,761.7401398999999,16.0,57.25,77.25,15.75340378094732,1.0069050583322163,1.8252933507170794,1.1666666666666667,79.08311603650587,767,152,0.1981747066492829,100.0,0.0,0.15891224915883784,1,0,1,0,1,1,0,0,1,5,Below Mean,Below Mean,12,50.137931034482754
40407,AREQUIPA,CASTILLA,HUANCARQUI,CASTILLAHUANCARQUI,241,1368,0,5,58,8,9,9.8,10.83731,2.9979,3.1248,,1721.78,149.72,12.6,16,41,1.0,670.990194,16.0,,273.6,7.451673727440494,2.397948605490351,1.0565568676196395,3.4,33.98632691112492,1609,57,0.035425730267246734,100.0,9.305158483530143,-0.17497656047541874,0,1,1,1,0,1,0,0,0,4,Below Mean,Above Mean,5,16.39408866995074
40408,AREQUIPA,CASTILLA,MACHAGUAY,CASTILLAMACHAGUAY,284,262,4,4,49,7,8,7.8,5.89815,4.0719,4.3025,,713.14,59.1,19.3,11,38,0.0,206.7071175,16.0,71.0,65.5,38.702102263121155,2.6414184794580184,2.7472527472527473,1.875,137.90064102564102,546,49,0.08974358974358974,100.0,10.824175824175825,0.5943870087843011,0,0,1,1,1,1,0,0,0,4,Below Mean,Below Mean,8,24.645320197044335
40409,AREQUIPA,CASTILLA,ORCOPAMPA,CASTILLAORCOPAMPA,576,8224,10,28,417,73,51,8.8,33.22234,12.784799999999999,16.4557,,8077.0,1355.36,15.7,82,335,1.0,612.8627713,16.0,57.6,293.7142857142857,62.00409256283373,14.358842488235181,1.4090909090909092,3.263157894736842,32.72440340909091,8800,417,0.047386363636363636,91.7840909090909,15.40181818181818,-0.1843196233434244,0,1,1,1,0,1,0,0,0,4,Below Mean,Above Mean,38,20.21182266009852
40410,AREQUIPA,CASTILLA,PAMPACOLCA,CASTILLAPAMPACOLCA,639,1513,7,4,208,20,22,7.8,8.87352,6.5361,6.957,,2253.68,271.86,20.9,51,157,1.0,224.1238163,16.0,91.28571428571429,378.25,49.08001381377514,9.601835429749462,1.9516728624535316,3.8181818181818183,56.574117100371744,2152,208,0.09665427509293681,100.0,12.632899628252789,-0.00774047726808125,0,0,1,1,0,1,0,0,0,3,Below Mean,Above Mean,11,26.615763546798025
40411,AREQUIPA,CASTILLA,TIPAN,CASTILLATIPAN,329,145,3,4,30,4,8,8.5,5.16355,4.0422,4.7714,,346.71999999999997,7.88,25.8,14,15,1.0,46.728586500000006,16.0,109.66666666666667,36.25,149.8012356954131,10.143683674232259,2.5316455696202533,1.7142857142857142,176.15928270042195,474,29,0.06118143459915612,73.14767932489451,1.6624472573839661,0.877647360014645,1,0,1,1,1,1,0,1,1,7,Below Mean,Below Mean,7,32.65024630541872
40412,AREQUIPA,CASTILLA,UÑON,CASTILLAUÑON,90,131,1,1,8,2,0,9.2,46.58761,4.242,5.3263,,260.04,19.7,25.8,1,7,1.0,286.0292008,16.0,90.0,131.0,6.992293074994321,0.7726483847868724,0.904977375565611,1.0,421.7658371040723,221,8,0.03619909502262444,100.0,8.914027149321267,2.6960757155281567,1,0,1,1,1,1,0,0,0,5,Below Mean,Below Mean,2,32.65024630541872
40413,AREQUIPA,CASTILLA,URACA,CASTILLAURACA,2422,4514,22,18,257,59,46,9.5,131.84383,18.969099999999997,28.372799999999998,,6910.76,1225.34,13.4,64,193,1.0,588.1450705,16.0,110.0909090909091,250.77777777777777,68.01043145017739,11.79300881346076,1.513840830449827,2.625,71.5865051903114,6936,257,0.03705305651672434,99.6361014994233,17.666378316032294,0.1034086419115894,0,0,1,1,1,1,0,0,0,4,Below Mean,Below Mean,40,17.379310344827587
40414,AREQUIPA,CASTILLA,VIRACO,CASTILLAVIRACO,489,1171,8,4,110,13,8,8.3,7.2704,7.1192,8.4813,,1713.8999999999999,157.6,25.8,29,81,0.0,115.4694176,16.0,61.125,292.75,103.92362107142038,14.376100914879821,1.2650602409638554,1.75,89.41129518072289,1660,110,0.06626506024096386,100.0,9.493975903614457,0.23538029726231452,1,0,1,1,1,1,0,0,0,5,Below Mean,Below Mean,12,32.65024630541872
40502,AREQUIPA,CAYLLOMA,ACHOMA,CAYLLOMAACHOMA,58,849,1,5,84,8,7,7.4,7.13844,4.1116,3.7531999999999996,,1122.9,15.76,25.3,15,69,0.0,307.7120627,16.0,58.0,169.8,19.49874810676377,2.9475607554724568,1.6538037486218304,2.5,72.41565600882026,907,84,0.0926130099228225,100.0,1.7375964718853363,0.10954753084732924,1,0,1,1,1,1,0,0,1,6,Below Mean,Below Mean,6,32.03448275862068
40503,AREQUIPA,CAYLLOMA,CABANACONDE,CAYLLOMACABANACONDE,124,2190,0,12,141,21,25,8.1,38.36552,4.280600000000001,4.711,,2151.24,19.7,33.9,12,129,1.0,389.0426463,16.0,,182.5,30.8449474990115,5.94793404272605,1.9878997407087293,3.8333333333333335,35.627700950734656,2314,141,0.060933448573898014,92.96629213483145,0.8513396715643906,-0.16282411160092836,1,1,1,1,0,1,0,0,1,6,Below Mean,Above Mean,12,42.62561576354679
40504,AREQUIPA,CAYLLOMA,CALLALLI,CAYLLOMACALLALLI,591,1008,7,6,173,16,8,6.6,19.31509,7.098,5.206,,1765.12,114.26,29.6,34,139,1.0,1298.817284,16.0,84.42857142857143,168.0,10.009106099946234,1.2311200502933868,1.5009380863039399,1.8461538461538463,56.97623514696684,1599,173,0.10819262038774234,100.0,7.1457160725453415,-0.004763264953989343,1,0,1,0,1,1,0,0,0,4,Below Mean,Below Mean,13,37.330049261083744
40505,AREQUIPA,CAYLLOMA,CAYLLOMA,CAYLLOMACAYLLOMA,378,3520,17,11,281,40,32,6.7,37.89614,9.276200000000001,9.860299999999999,,2277.32,98.5,40.8,61,221,1.0,1262.7474402999999,16.0,22.235294117647058,320.0,22.173871913252775,3.086919739923547,1.8471010774756287,2.5714285714285716,44.26763724987172,3898,282,0.07234479220112879,58.422780913288875,2.5269368907131864,-0.09885552088343326,1,1,1,1,1,1,0,1,1,8,Below Mean,Below Mean,28,51.123152709359594
40501,AREQUIPA,CAYLLOMA,CHIVAY,CAYLLOMACHIVAY,161,6081,4,25,333,62,56,9.1,259.85491,36.470099999999995,49.582300000000004,,6118.82,587.06,16.3,51,282,0.0,204.65101520000002,16.0,40.25,243.24,141.70464764936088,30.500703814734848,1.8904197372636975,4.068965517241379,139.00837071451457,6242,333,0.053348285805831466,98.02659404037168,9.404998397949374,0.6025884473875287,0,0,1,1,0,1,0,0,0,3,Below Mean,Above Mean,29,20.950738916256157
